comparison_id,dataset_id,role_id,alternative_condition,subject_id,matched_events,alternative_BACC,reference_BACC,paired_difference_BACC
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,39,45,0.5217391304347826,0.47529644268774707,0.04644268774703553
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,40,45,0.5327380952380952,0.40773809523809523,0.125
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,47,45,0.4851190476190476,0.4107142857142857,0.07440476190476192
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,48,45,0.6067193675889329,0.6946640316205533,-0.08794466403162049
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,57,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,6,45,0.45535714285714285,0.5773809523809523,-0.12202380952380948
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,71,45,0.5701581027667983,0.5701581027667983,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,93,45,0.717391304347826,0.6511857707509882,0.0662055335968379
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,98,45,0.5721343873517787,0.5138339920948617,0.05830039525691699
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,107,45,0.49404761904761907,0.44345238095238093,0.05059523809523814
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,27,45,0.5869565217391304,0.4980237154150198,0.0889328063241106
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,39,45,0.5434782608695652,0.47529644268774707,0.06818181818181812
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,40,45,0.46130952380952384,0.40773809523809523,0.0535714285714286
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,47,45,0.4583333333333333,0.4107142857142857,0.047619047619047616
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,48,45,0.6067193675889329,0.6946640316205533,-0.08794466403162049
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,57,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,6,45,0.48214285714285715,0.5773809523809523,-0.09523809523809518
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,71,45,0.6146245059288538,0.5701581027667983,0.04446640316205541
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,93,45,0.6729249011857708,0.6511857707509882,0.021739130434782594
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,98,45,0.591897233201581,0.5138339920948617,0.07806324110671936
P02-A4-BNCI2014_001-CLASSICAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C1-LONG-3P5S,7,288,0.6354166666666666,0.6284722222222222,0.00694444444444442
P02-A4-BNCI2014_001-CLASSICAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C2-MULTI-HARD-VOTE,7,288,0.6458333333333333,0.6284722222222222,0.01736111111111105
P02-A4-BNCI2014_001-CLASSICAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C3-MULTI-PROB-AVG,7,288,0.6493055555555556,0.6284722222222222,0.02083333333333337
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C1-LONG-3P5S,7,288,0.5729166666666666,0.6145833333333334,-0.04166666666666674
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,7,288,0.6319444444444444,0.6145833333333334,0.01736111111111105
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,7,288,0.6423611111111112,0.6145833333333334,0.02777777777777779
P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,BNCI2014_001,NEURAL,A4-C1-LONG-3P5S,7,288,0.6006944444444444,0.6458333333333334,-0.04513888888888895
P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,BNCI2014_001,NEURAL,A4-C2-MULTI-HARD-VOTE,7,288,0.6145833333333333,0.6458333333333334,-0.03125000000000011
P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,BNCI2014_001,NEURAL,A4-C3-MULTI-PROB-AVG,7,288,0.6006944444444444,0.6458333333333334,-0.04513888888888895
P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,BNCI2014_001,SSL,A4-C2-MULTI-HARD-VOTE,7,288,0.6145833333333333,0.5625,0.05208333333333326
P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,BNCI2014_001,SSL,A4-C3-MULTI-PROB-AVG,7,288,0.6527777777777778,0.5625,0.09027777777777779
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C1-LONG-3P5S,7,288,0.53125,0.5416666666666667,-0.01041666666666674
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,7,288,0.5451388888888888,0.5416666666666667,0.003472222222222099
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,7,288,0.5381944444444444,0.5416666666666667,-0.003472222222222321
P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,NEURAL,A4-C1-LONG-3P5S,7,288,0.5069444444444444,0.5,0.00694444444444442
P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,NEURAL,A4-C2-MULTI-HARD-VOTE,7,288,0.4965277777777778,0.5,-0.00347222222222221
P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,NEURAL,A4-C3-MULTI-PROB-AVG,7,288,0.4791666666666667,0.5,-0.020833333333333315
P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,SSL,A4-C2-MULTI-HARD-VOTE,7,288,0.5798611111111112,0.5173611111111112,0.0625
P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,SSL,A4-C3-MULTI-PROB-AVG,7,288,0.5416666666666666,0.5173611111111112,0.02430555555555547
P02-A4-BNCI2014_001-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C1-LONG-3P5S,7,288,0.5763888888888888,0.5277777777777778,0.04861111111111105
P02-A4-BNCI2014_001-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C2-MULTI-HARD-VOTE,7,288,0.5555555555555556,0.5277777777777778,0.02777777777777779
P02-A4-BNCI2014_001-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C3-MULTI-PROB-AVG,7,288,0.5381944444444444,0.5277777777777778,0.01041666666666663
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C1-LONG-3P5S,7,288,0.5451388888888888,0.5625,-0.01736111111111116
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,7,288,0.6006944444444444,0.5625,0.03819444444444442
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,7,288,0.5833333333333334,0.5625,0.02083333333333337
P02-A4-BNCI2014_001-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C1-LONG-3P5S,7,288,0.5798611111111112,0.6041666666666667,-0.02430555555555558
P02-A4-BNCI2014_001-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C2-MULTI-HARD-VOTE,7,288,0.5625,0.6041666666666667,-0.04166666666666674
P02-A4-BNCI2014_001-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C3-MULTI-PROB-AVG,7,288,0.5659722222222222,0.6041666666666667,-0.03819444444444453
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C1-LONG-3P5S,7,288,0.6215277777777777,0.5902777777777778,0.03124999999999989
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,7,288,0.6041666666666666,0.5902777777777778,0.01388888888888884
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,7,288,0.625,0.5902777777777778,0.03472222222222221
P02-A4-BNCI2014_001-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C1-LONG-3P5S,7,288,0.5,0.4861111111111111,0.013888888888888895
P02-A4-BNCI2014_001-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C2-MULTI-HARD-VOTE,7,288,0.5069444444444444,0.4861111111111111,0.020833333333333315
P02-A4-BNCI2014_001-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C3-MULTI-PROB-AVG,7,288,0.4618055555555555,0.4861111111111111,-0.02430555555555558
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C1-LONG-3P5S,7,288,0.5069444444444444,0.4861111111111111,0.020833333333333315
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,7,288,0.5069444444444444,0.4861111111111111,0.020833333333333315
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,7,288,0.5069444444444444,0.4861111111111111,0.020833333333333315
P02-A4-BNCI2014_001-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,NEURAL,A4-C1-LONG-3P5S,7,288,0.48611111111111116,0.4895833333333333,-0.0034722222222221544
P02-A4-BNCI2014_001-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,NEURAL,A4-C2-MULTI-HARD-VOTE,7,288,0.5,0.4895833333333333,0.010416666666666685
P02-A4-BNCI2014_001-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,NEURAL,A4-C3-MULTI-PROB-AVG,7,288,0.5104166666666666,0.4895833333333333,0.020833333333333315
P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,SSL,A4-C2-MULTI-HARD-VOTE,7,288,0.5520833333333333,0.5347222222222222,0.01736111111111105
P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,SSL,A4-C3-MULTI-PROB-AVG,7,288,0.5173611111111112,0.5347222222222222,-0.01736111111111105
P02-A4-BNCI2014_001-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C1-LONG-3P5S,7,288,0.513888888888889,0.5277777777777778,-0.01388888888888884
P02-A4-BNCI2014_001-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C2-MULTI-HARD-VOTE,7,288,0.5243055555555556,0.5277777777777778,-0.00347222222222221
P02-A4-BNCI2014_001-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C3-MULTI-PROB-AVG,7,288,0.5173611111111112,0.5277777777777778,-0.01041666666666663
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C1-LONG-3P5S,7,288,0.5243055555555556,0.5208333333333333,0.003472222222222321
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,7,288,0.5243055555555556,0.5208333333333333,0.003472222222222321
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,7,288,0.5208333333333334,0.5208333333333333,1.1102230246251565e-16
P02-A4-BNCI2014_001-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C1-LONG-3P5S,7,288,0.5069444444444444,0.4965277777777778,0.01041666666666663
P02-A4-BNCI2014_001-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C2-MULTI-HARD-VOTE,7,288,0.45833333333333337,0.4965277777777778,-0.03819444444444442
P02-A4-BNCI2014_001-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,A4-C3-MULTI-PROB-AVG,7,288,0.4965277777777778,0.4965277777777778,0.0
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C1-LONG-3P5S,7,288,0.5590277777777778,0.5208333333333334,0.03819444444444442
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C2-MULTI-HARD-VOTE,7,288,0.5347222222222222,0.5208333333333334,0.01388888888888884
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,A4-C3-MULTI-PROB-AVG,7,288,0.53125,0.5208333333333334,0.01041666666666663
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,15,100,0.54,0.5,0.040000000000000036
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,19,100,0.74,0.8,-0.06000000000000005
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,3,100,0.8,0.81,-0.010000000000000009
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,30,100,0.6799999999999999,0.59,0.08999999999999997
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,36,100,0.9299999999999999,0.99,-0.06000000000000005
P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C1-LONG-3P5S,6,100,0.51,0.6,-0.08999999999999997
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,15,100,0.51,0.5,0.010000000000000009
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,19,100,0.6799999999999999,0.8,-0.1200000000000001
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,3,100,0.76,0.81,-0.050000000000000044
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,30,100,0.5599999999999999,0.59,-0.030000000000000027
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,36,100,0.71,0.99,-0.28
P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C2-MULTI-HARD-VOTE,6,100,0.52,0.6,-0.07999999999999996
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,15,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,19,100,0.74,0.8,-0.06000000000000005
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,3,100,0.79,0.81,-0.020000000000000018
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,30,100,0.63,0.59,0.040000000000000036
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,36,100,0.87,0.99,-0.12
P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,CLASSICAL,A4-C3-MULTI-PROB-AVG,6,100,0.52,0.6,-0.07999999999999996
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,A4-C1-LONG-3P5S,15,100,0.7,0.69,0.010000000000000009
